route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id,wheelchair_accessible,route_direction,trip_note,bikes_allowed
"26-80-sj2-1","TA+TT21+8","2185976","26-80-sj2-1.3.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+ij+8","2186388","26-80-sj2-1.3.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+TT21+8","2186413","26-80-sj2-1.3.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+R53#1+8","2186481","26-80-sj2-1.3.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+TT21+8","2186491","26-80-sj2-1.3.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+ij+8","2186571","26-80-sj2-1.1.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+TT21+8","2186691","26-80-sj2-1.3.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+ij+8","2186784","26-80-sj2-1.3.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+TT21+8","2186796","26-80-sj2-1.3.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+TT21+8","2187121","26-80-sj2-1.3.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+ij+8","2187143","26-80-sj2-1.1.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+ij+8","2187187","26-80-sj2-1.3.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+TT21+8","2187191","26-80-sj2-1.3.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+ij+8","2187241","26-80-sj2-1.3.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+R53#1+8","2187312","26-80-sj2-1.1.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+ij+8","2187347","26-80-sj2-1.3.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+TT21+8","2187370","26-80-sj2-1.3.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+ij+8","2187400","26-80-sj2-1.3.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+R52#1+8","2187770","26-80-sj2-1.2.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+TT21+8","2187826","26-80-sj2-1.3.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+ij+8","2187827","26-80-sj2-1.3.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+TT21+8","2188048","26-80-sj2-1.3.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+R52#1+8","2188049","26-80-sj2-1.3.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+R52#1+8","2305763","26-80-sj2-1.4.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+ij+8","2305837","26-80-sj2-1.3.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+ij+8","2305874","26-80-sj2-1.3.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+ij+8","2305880","26-80-sj2-1.3.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+ij+8","2305898","26-80-sj2-1.3.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+ij+8","2305988","26-80-sj2-1.1.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+ij+8","2306041","26-80-sj2-1.3.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+ij+8","2306061","26-80-sj2-1.3.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+ij+8","2306133","26-80-sj2-1.3.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+R52#1+8","2306172","26-80-sj2-1.1.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+ij+8","2306185","26-80-sj2-1.3.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+ij+8","2306190","26-80-sj2-1.1.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+ij+8","2306305","26-80-sj2-1.3.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+R65#1+8","2306385","26-80-sj2-1.3.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+cF+8","2350974","26-80-sj2-1.6.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Lake Haven Dr & Pacific Hwy","",""
"26-80-sj2-1","TA+TT21+8","2350976","26-80-sj2-1.6.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Lake Haven Dr & Pacific Hwy","",""
"26-80-sj2-1","TA+ij+8","2350980","26-80-sj2-1.6.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Lake Haven Dr & Pacific Hwy","",""
"26-80-sj2-1","TA+ij+8","2350990","26-80-sj2-1.6.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Lake Haven Dr & Pacific Hwy","",""
"26-80-sj2-1","TA+TT21+8","2351006","26-80-sj2-1.6.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Lake Haven Dr & Pacific Hwy","",""
"26-80-sj2-1","TA+ij+8","2351007","26-80-sj2-1.6.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Lake Haven Dr & Pacific Hwy","",""
"26-80-sj2-1","TA+ij+8","2351014","26-80-sj2-1.6.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Lake Haven Dr & Pacific Hwy","",""
"26-80-sj2-1","TA+ij+8","2351016","26-80-sj2-1.6.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Lake Haven Dr & Pacific Hwy","",""
"26-80-sj2-1","TA+ij+8","2351021","26-80-sj2-1.5.H","Wyong","0","","1","Lake Haven to Tuggerah via Lake Haven Dr & Pacific Hwy","",""
"26-80-sj2-1","TA+TT21+8","2351023","26-80-sj2-1.6.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Lake Haven Dr & Pacific Hwy","",""
"26-80-sj2-1","TA+ij+8","2351026","26-80-sj2-1.5.H","Wyong","0","","1","Lake Haven to Tuggerah via Lake Haven Dr & Pacific Hwy","",""
"26-80-sj2-1","TA+TT21+8","2351027","26-80-sj2-1.6.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Lake Haven Dr & Pacific Hwy","",""
"26-80-sj2-1","TA+ij+8","2351031","26-80-sj2-1.6.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Lake Haven Dr & Pacific Hwy","",""
"26-80-sj2-1","TA+ij+8","2351032","26-80-sj2-1.5.H","Wyong","0","","1","Lake Haven to Tuggerah via Lake Haven Dr & Pacific Hwy","",""
"26-80-sj2-1","TA+TT21+8","2351033","26-80-sj2-1.6.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Lake Haven Dr & Pacific Hwy","",""
"26-80-sj2-1","TA+ij+8","2351041","26-80-sj2-1.6.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Lake Haven Dr & Pacific Hwy","",""
"26-80-sj2-1","TA+TT21+8","2351045","26-80-sj2-1.6.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Lake Haven Dr & Pacific Hwy","",""
"26-80-sj2-1","TA+ij+8","2351047","26-80-sj2-1.6.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Lake Haven Dr & Pacific Hwy","",""
"26-80-sj2-1","TA+ij+8","2351051","26-80-sj2-1.6.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Lake Haven Dr & Pacific Hwy","",""
"26-80-sj2-1","TA+vS#1+8","2351052","26-80-sj2-1.8.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Lake Haven Dr & Pacific Hwy","",""
"26-80-sj2-1","TA+ij+8","2351061","26-80-sj2-1.6.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Lake Haven Dr & Pacific Hwy","",""
"26-80-sj2-1","TA+ij+8","2351065","26-80-sj2-1.6.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Lake Haven Dr & Pacific Hwy","",""
"26-80-sj2-1","TA+R69+8","2351072","26-80-sj2-1.6.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Lake Haven Dr & Pacific Hwy","",""
"26-80-sj2-1","TA+ij+8","2351083","26-80-sj2-1.6.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Lake Haven Dr & Pacific Hwy","",""
"26-80-sj2-1","TA+TT21+8","2351086","26-80-sj2-1.6.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Lake Haven Dr & Pacific Hwy","",""
"26-80-sj2-1","TA+ij+8","2351093","26-80-sj2-1.5.H","Wyong","0","","1","Lake Haven to Tuggerah via Lake Haven Dr & Pacific Hwy","",""
"26-80-sj2-1","TA+ij+8","2351113","26-80-sj2-1.6.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Lake Haven Dr & Pacific Hwy","",""
"26-80-sj2-1","TA+TT21+8","2351120","26-80-sj2-1.6.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Lake Haven Dr & Pacific Hwy","",""
"26-80-sj2-1","TA+R52#1+8","2351122","26-80-sj2-1.7.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Lake Haven Dr & Pacific Hwy","",""
"26-80-sj2-1","TA+ij+8","2351126","26-80-sj2-1.6.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Lake Haven Dr & Pacific Hwy","",""
"26-80-sj2-1","TA+ij+8","2351128","26-80-sj2-1.6.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Lake Haven Dr & Pacific Hwy","",""
"26-80-sj2-1","TA+TT21+8","2351129","26-80-sj2-1.6.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Lake Haven Dr & Pacific Hwy","",""
"26-80-sj2-1","TA+ij+8","2351136","26-80-sj2-1.6.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Lake Haven Dr & Pacific Hwy","",""
"26-80-sj2-1","TA+TT21+8","2351137","26-80-sj2-1.6.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Lake Haven Dr & Pacific Hwy","",""
"26-80-sj2-1","TA+R53#1+8","2364425","26-80-sj2-1.3.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+R53#1+8","2364446","26-80-sj2-1.6.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Lake Haven Dr & Pacific Hwy","",""
"26-80-sj2-1","TA+R53#1+8","2364485","26-80-sj2-1.1.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-80-sj2-1","TA+ik#1+8","2401484","26-80-sj2-1.3.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Pacific Hwy & Lake Haven Dr","",""
"26-81-sj2-1","TA+ij+8","2185901","26-81-sj2-1.6.H","Wyong","0","","1","Lake Haven to Tuggerah via Kanwal, Wyongah & Wadalba","",""
"26-81-sj2-1","TA+TT21+8","2185931","26-81-sj2-1.4.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Wadalba, Wyongah & Kanwal","",""
"26-81-sj2-1","TA+R52#1+8","2185964","26-81-sj2-1.3.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Wadalba, Wyongah & Kanwal","",""
"26-81-sj2-1","TA+R69+8","2186006","26-81-sj2-1.4.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Wadalba, Wyongah & Kanwal","",""
"26-81-sj2-1","TA+R69+8","2186056","26-81-sj2-1.8.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Kanwal, Wyongah & Wadalba","",""
"26-81-sj2-1","TA+ij+8","2186076","26-81-sj2-1.4.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Wadalba, Wyongah & Kanwal","",""
"26-81-sj2-1","TA+ij+8","2186079","26-81-sj2-1.4.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Wadalba, Wyongah & Kanwal","",""
"26-81-sj2-1","TA+ij+8","2186096","26-81-sj2-1.6.H","Wyong","0","","1","Lake Haven to Tuggerah via Kanwal, Wyongah & Wadalba","",""
"26-81-sj2-1","TA+ij+8","2186124","26-81-sj2-1.4.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Wadalba, Wyongah & Kanwal","",""
"26-81-sj2-1","TA+ij+8","2186185","26-81-sj2-1.4.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Wadalba, Wyongah & Kanwal","",""
"26-81-sj2-1","TA+ij+8","2186186","26-81-sj2-1.8.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Kanwal, Wyongah & Wadalba","",""
"26-81-sj2-1","TA+TT21+8","2186198","26-81-sj2-1.8.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Kanwal, Wyongah & Wadalba","",""
"26-81-sj2-1","TA+ij+8","2186222","26-81-sj2-1.2.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Wadalba, Wyongah & Kanwal","",""
"26-81-sj2-1","TA+R69+8","2186240","26-81-sj2-1.4.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Wadalba, Wyongah & Kanwal","",""
"26-81-sj2-1","TA+R52#1+8","2186246","26-81-sj2-1.9.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Kanwal, Wyongah & Wadalba","",""
"26-81-sj2-1","TA+ij+8","2186251","26-81-sj2-1.8.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Kanwal, Wyongah & Wadalba","",""
"26-81-sj2-1","TA+ij+8","2186261","26-81-sj2-1.4.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Wadalba, Wyongah & Kanwal","",""
"26-81-sj2-1","TA+ij+8","2186348","26-81-sj2-1.4.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Wadalba, Wyongah & Kanwal","",""
"26-81-sj2-1","TA+TT21+8","2186378","26-81-sj2-1.4.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Wadalba, Wyongah & Kanwal","",""
"26-81-sj2-1","TA+TT21+8","2186517","26-81-sj2-1.4.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Wadalba, Wyongah & Kanwal","",""
"26-81-sj2-1","TA+R69+8","2186536","26-81-sj2-1.8.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Kanwal, Wyongah & Wadalba","",""
"26-81-sj2-1","TA+R69+8","2186552","26-81-sj2-1.4.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Wadalba, Wyongah & Kanwal","",""
"26-81-sj2-1","TA+R69+8","2186622","26-81-sj2-1.8.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Kanwal, Wyongah & Wadalba","",""
"26-81-sj2-1","TA+TT21+8","2186641","26-81-sj2-1.4.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Wadalba, Wyongah & Kanwal","",""
"26-81-sj2-1","TA+TT21+8","2186660","26-81-sj2-1.4.R","Lake Haven","1","","1","Tuggerah to Lake Haven via Wadalba, Wyongah & Kanwal","",""
"26-81-sj2-1","TA+R69+8","2186702","26-81-sj2-1.8.H","Tuggerah","0","","1","Lake Haven to Tuggerah via Kanwal, Wyongah & Wadalba","",""
