pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional,traversal_time
"200060_DP10_200060_DP11_walkway_1","200060_DP10","200060_DP11","1","1","18"
"200060_DP11_200060_DP14_elevator_1","200060_DP11","200060_DP14","5","1","60"
"200060_DP11_200060_CNCE_walkway_1","200060_DP11","200060_CNCE","1","1","18"
"200060_ENT3_200060_CNC3_stairs_1","200060_ENT3","200060_CNC3","2","1","60"
"200060_ENT3_200060_CNC3_escalator_1","200060_ENT3","200060_CNC3","4","1","48"
"200060_ENT4_200060_CNCE_fare_gate_0","200060_ENT4","200060_CNCE","6","0","30"
"200060_CNCE_200060_ENT4_exit_gate_0","200060_CNCE","200060_ENT4","7","0","30"
"200060_CNCE_200060_DP13_fare_gate_0","200060_CNCE","200060_DP13","6","0","18"
"200060_DP13_200060_CNCE_fare_gate_0","200060_DP13","200060_CNCE","6","0","18"
"200060_E4Str_200060_DP12_stairs_1","200060_E4Str","200060_DP12","2","1","36"
"200060_DP12_200060_DP13_walkway_1","200060_DP12","200060_DP13","1","1","18"
"200060_DP13_200060_DP14_walkway_1","200060_DP13","200060_DP14","1","1","60"
"200060_DP14_200060_CWE_walkway_1","200060_DP14","200060_CWE","1","1","48"
"200060_ENT5_200060_DP44_escalator_1","200060_ENT5","200060_DP44","4","1","42"
"200060_ENT5_200060_DP15_elevator_1","200060_ENT5","200060_DP15","5","1","60"
"200060_DP15_200060_DP44_escalator_1","200060_DP15","200060_DP44","4","1","42"
"200060_DP15_200060_CWE_walkway_1","200060_DP15","200060_CWE","1","1","18"
"200060_ENT6_200060_DP16_escalator_1","200060_ENT6","200060_DP16","4","1","30"
"200060_ENT6_200060_DP16_stairs_1","200060_ENT6","200060_DP16","2","1","30"
"200060_ENT6_200060_DP16_elevator_1","200060_ENT6","200060_DP16","5","1","90"
"200060_DP16_200060_ENT7_walkway_1","200060_DP16","200060_ENT7","1","1","210"
"200060_DP16_200060_CNCD_fare_gate_0","200060_DP16","200060_CNCD","6","0","18"
"200060_CNCD_200060_DP16_exit_gate_0","200060_CNCD","200060_DP16","7","0","18"
"200060_CNCD_200060_DP21_walkway_1","200060_CNCD","200060_DP21","1","1","18"
"200060_DP17_200060_DP18_walkway_1","200060_DP17","200060_DP18","1","1","30"
"200060_DP17_200060_DP21_walkway_1","200060_DP17","200060_DP21","1","1","60"
"200060_DP18_200060_DP19_walkway_1","200060_DP18","200060_DP19","1","1","30"
"200060_DP19_200060_DP20_walkway_1","200060_DP19","200060_DP20","1","1","30"
"200060_DP21_200060_DP22_walkway_1","200060_DP21","200060_DP22","1","1","18"
"200060_DP22_200060_DP23_stairs_1","200060_DP22","200060_DP23","2","1","30"
"200060_DP22_200060_DP23_elevator_1","200060_DP22","200060_DP23","5","1","60"
"200060_DP23_200060_CWE_walkway_1","200060_DP23","200060_CWE","1","1","30"
"200060_CWE_200060_DP24_walkway_1","200060_CWE","200060_DP24","1","1","18"
"200060_CWE_200060_DP28_walkway_1","200060_CWE","200060_DP28","1","1","18"
"200060_DP24_200060_DP25_walkway_1","200060_DP24","200060_DP25","1","1","18"
"200060_DP25_200060_DP26_walkway_1","200060_DP25","200060_DP26","1","1","18"
"200060_DP26_200060_DP27_walkway_1","200060_DP26","200060_DP27","1","1","18"
"200060_DP27_200060_CNCM_walkway_1","200060_DP27","200060_CNCM","1","1","18"
"200060_DP28_200060_DP29_walkway_1","200060_DP28","200060_DP29","1","1","18"
"200060_DP29_200060_DP30_walkway_1","200060_DP29","200060_DP30","1","1","18"
"200060_DP30_200060_DP31_walkway_1","200060_DP30","200060_DP31","1","1","18"
"200060_DP31_200060_CNCM_walkway_1","200060_DP31","200060_CNCM","1","1","18"
"200060_DP32_200060_DP33_elevator_1","200060_DP32","200060_DP33","5","1","90"
"200060_DP33_200060_DP34_walkway_1","200060_DP33","200060_DP34","1","1","24"
"200060_DP34_200060_CNCM_walkway_1","200060_DP34","200060_CNCM","1","1","24"
"200060_DP34_200060_DP42_walkway_1","200060_DP34","200060_DP42","1","1","12"
"200060_CNCM_200060_DP43_walkway_1","200060_CNCM","200060_DP43","1","1","24"
"200060_CNCM_200060_DP41_walkway_1","200060_CNCM","200060_DP41","1","1","12"
"200060_DP35_200060_DP36_walkway_1","200060_DP35","200060_DP36","1","1","18"
"200060_DP35_200060_DP41_walkway_1","200060_DP35","200060_DP41","1","1","18"
"200060_DP36_200060_DP37_walkway_1","200060_DP36","200060_DP37","1","1","30"
"200060_DP37_200060_DP38_walkway_1","200060_DP37","200060_DP38","1","1","18"
"200060_DP38_200060_DP39_walkway_1","200060_DP38","200060_DP39","1","1","18"
"200060_DP39_200060_DP40_walkway_1","200060_DP39","200060_DP40","1","1","18"
"2000322_2000323_walkway_1","2000322","2000323","1","1","120"
"2000324_2000325_walkway_1","2000324","2000325","1","1","120"
"2000326_2000327_walkway_1","2000326","2000327","1","1","120"
"2000328_2000329_walkway_1","2000328","2000329","1","1","120"
"2000330_2000331_walkway_1","2000330","2000331","1","1","120"
"2000332_2000333_walkway_1","2000332","2000333","1","1","120"
"2000336_2000337_walkway_1","2000336","2000337","1","1","120"
"2000338_2000339_walkway_1","2000338","2000339","1","1","120"
"2000340_2000341_walkway_1","2000340","2000341","1","1","120"
"2000342_2000343_walkway_1","2000342","2000343","1","1","120"
"2000344_2000345_walkway_1","2000344","2000345","1","1","120"
"2000466_2000467_walkway_1","2000466","2000467","1","1","120"
"2000257_2000110_walkway_1","2000257","2000110","1","1","120"
"2000447_2000448_walkway_1","2000447","2000448","1","1","120"
"200054_200039_walkway_1","200054","200039","1","1","120"
"2000112_2000316_walkway_1","2000112","2000316","1","1","120"
"2000213_2000241_walkway_1","2000213","2000241","1","1","120"
"2170821_217020_DP5_stairs_1","2170821","217020_DP5","2","1","30"
"2170821_217020_DP5_elevator_1","2170821","217020_DP5","5","1","60"
"2170821_217020_DP12_stairs_1","2170821","217020_DP12","2","1","90"
"2170822_217020_DP6_stairs_1","2170822","217020_DP6","2","1","30"
"2170823_217020_DP6_stairs_1","2170823","217020_DP6","2","1","30"
"2170822_217020_DP6_elevator_1","2170822","217020_DP6","5","1","60"
"2170823_217020_DP6_elevator_1","2170823","217020_DP6","5","1","60"
"2170822_217020_DP12_walkway_1","2170822","217020_DP12","1","1","60"
"2170823_217020_DP12_walkway_1","2170823","217020_DP12","1","1","60"
"2170824_217020_DP7_stairs_1","2170824","217020_DP7","2","1","30"
"2170824_217020_DP7_elevator_1","2170824","217020_DP7","5","1","60"
"2170824_217020_DP12_stairs_1","2170824","217020_DP12","2","1","90"
"2170588_217020_DP11_walkway_1","2170588","217020_DP11","1","1","30"
"2170805_217020_DP11_walkway_1","2170805","217020_DP11","1","1","30"
"2170588_217020_ENT4_walkway_1","2170588","217020_ENT4","1","1","18"
"2170805_217020_ENT4_walkway_1","2170805","217020_ENT4","1","1","18"
"2170588_2170570_walkway_1","2170588","2170570","1","1","30"
"2170805_2170570_walkway_1","2170805","2170570","1","1","30"
"2170570_217020_ENT4_walkway_1","2170570","217020_ENT4","1","1","30"
"2170296_217020_DP9_stairs_1","2170296","217020_DP9","2","1","60"
"2170296_217020_DP9_elevator_1","2170296","217020_DP9","5","1","120"
"2170567_217020_DP8_stairs_1","2170567","217020_DP8","2","1","60"
"2170567_217020_DP8_elevator_1","2170567","217020_DP8","5","1","120"
"2170563_217020_ENT5_walkway_1","2170563","217020_ENT5","1","1","12"
"2170563_2170171_walkway_1","2170563","2170171","1","1","30"
"2170171_217020_ENT5_walkway_1","2170171","217020_ENT5","1","1","30"
"217092_217020_ENT1_walkway_1","217092","217020_ENT1","1","1","120"
"217020_ENT1_217020_DP1_stairs_1","217020_ENT1","217020_DP1","2","1","30"
"217020_ENT1_217020_DP10_walkway_1","217020_ENT1","217020_DP10","1","1","30"
"217020_ENT2_217020_DP10_walkway_1","217020_ENT2","217020_DP10","1","1","30"
"217020_ENT2_217020_DP1_elevator_1","217020_ENT2","217020_DP1","5","1","60"
"217020_ENT3_217020_DP3_stairs_1","217020_ENT3","217020_DP3","2","1","30"
"217020_ENT3_217020_DP3_escalator_1","217020_ENT3","217020_DP3","4","1","30"
"217020_ENT3_217020_DP11_walkway_1","217020_ENT3","217020_DP11","1","1","30"
"217020_ENT4_217020_DP4_stairs_1","217020_ENT4","217020_DP4","2","1","42"
"217020_ENT5_217020_DP10_walkway_1","217020_ENT5","217020_DP10","1","1","30"
"217020_ENT5_217020_DP1_stairs_1","217020_ENT5","217020_DP1","2","1","42"
"217020_DP1_217020_DP2_walkway_1","217020_DP1","217020_DP2","1","1","30"
"217020_DP2_217020_DP8_walkway_1","217020_DP2","217020_DP8","1","1","30"
"217020_DP2_217020_DP3_walkway_1","217020_DP2","217020_DP3","1","1","18"
"217020_DP3_217020_DP9_walkway_1","217020_DP3","217020_DP9","1","1","30"
"217020_DP3_217020_DP4_walkway_1","217020_DP3","217020_DP4","1","1","18"
"217020_DP4_217020_CNC_fare_gate_0","217020_DP4","217020_CNC","6","0","18"
"217020_CNC_217020_DP4_exit_gate_0","217020_CNC","217020_DP4","7","0","18"
"217020_CNC_217020_DP7_walkway_1","217020_CNC","217020_DP7","1","1","18"
"217020_CNC_217020_DP6_walkway_1","217020_CNC","217020_DP6","1","1","6"
"217020_CNC_217020_DP5_walkway_1","217020_CNC","217020_DP5","1","1","6"
"217020_DP10_217020_DP11_walkway_1","217020_DP10","217020_DP11","1","1","18"
"2170822_2170823_walkway_1","2170822","2170823","1","1","120"
"2170588_2170805_walkway_1","2170588","2170805","1","1","120"
"216761_216710_DP4_stairs_1","216761","216710_DP4","2","1","72"
"216762_216710_DP4_stairs_1","216762","216710_DP4","2","1","72"
"216761_216710_DP4_elevator_1","216761","216710_DP4","5","1","90"
"216762_216710_DP4_elevator_1","216762","216710_DP4","5","1","90"
"216763_216710_DP5_elevator_1","216763","216710_DP5","5","1","90"
"216765_216710_DP5_elevator_1","216765","216710_DP5","5","1","90"
"216763_216710_DP5_stairs_1","216763","216710_DP5","2","1","72"
"216765_216710_DP5_stairs_1","216765","216710_DP5","2","1","72"
"216711_216712_walkway_1","216711","216712","1","1","180"
"216711_216710_ENT1_walkway_1","216711","216710_ENT1","1","1","12"
"216711_216710_ENT2_walkway_1","216711","216710_ENT2","1","1","30"
"216712_216710_ENT2_walkway_1","216712","216710_ENT2","1","1","150"
"216712_216710_ENT1_walkway_1","216712","216710_ENT1","1","1","180"
"216764_216710_ENT3_walkway_1","216764","216710_ENT3","1","1","60"
"216764_216710_ENT2_walkway_1","216764","216710_ENT2","1","1","90"
"216710_ENT1_216710_DP1_stairs_1","216710_ENT1","216710_DP1","2","1","42"
"216710_ENT2_216710_DP1_elevator_1","216710_ENT2","216710_DP1","5","1","60"
"216710_ENT3_216710_DP1_stairs_1","216710_ENT3","216710_DP1","2","1","42"
"216710_DP1_216710_DP2_walkway_1","216710_DP1","216710_DP2","1","1","18"
"216710_DP2_216710_DP3_walkway_1","216710_DP2","216710_DP3","1","1","18"
"216710_DP2_216710_CNC_fare_gate_0","216710_DP2","216710_CNC","6","0","12"
"216710_CNC_216710_DP2_exit_gate_0","216710_CNC","216710_DP2","7","0","12"
"216710_DP3_216710_ENT4_stairs_1","216710_DP3","216710_ENT4","2","1","42"
"216710_DP3_216710_ENT5_elevator_1","216710_DP3","216710_ENT5","5","1","60"
"216710_CNC_216710_DP4_walkway_1","216710_CNC","216710_DP4","1","1","24"
"216710_CNC_216710_DP5_walkway_1","216710_CNC","216710_DP5","1","1","24"
"216710_ENT4_216710_DP6_walkway_1","216710_ENT4","216710_DP6","1","1","282"
"216710_ENT5_216710_DP6_walkway_1","216710_ENT5","216710_DP6","1","1","300"
"216710_DP6_216710_CCP1_elevator_1","216710_DP6","216710_CCP1","5","1","90"
"216761_216762_walkway_1","216761","216762","1","1","120"
"216763_216765_walkway_1","216763","216765","1","1","120"
"2564141_256410_DP2_stairs_1","2564141","256410_DP2","2","1","30"
"2564142_256410_ENT1_stairs_1","2564142","256410_ENT1","2","1","18"
"2564142_256410_DP1_stairs_1","2564142","256410_DP1","2","1","30"
"256491_256410_ENT1_walkway_1","256491","256410_ENT1","1","1","12"
"256410_ENT1_256410_CCP2_walkway_1","256410_ENT1","256410_CCP2","1","1","72"
"256410_ENT1_256410_KAR1_walkway_1","256410_ENT1","256410_KAR1","1","1","12"
"256410_ENT1_256410_CCP1_walkway_1","256410_ENT1","256410_CCP1","1","1","90"
"256410_DP1_256410_DP2_walkway_1","256410_DP1","256410_DP2","1","1","12"
"2565651_256510_DP7_walkway_1","2565651","256510_DP7","1","1","60"
"2565651_256510_DP4_walkway_1","2565651","256510_DP4","1","1","72"
"2565652_256510_DP2_walkway_1","2565652","256510_DP2","1","1","6"
"256564_256510_ENT2_walkway_1","256564","256510_ENT2","1","1","18"
"256564_256510_ENT1_walkway_1","256564","256510_ENT1","1","1","54"
"2565646_256510_ENT1_walkway_1","2565646","256510_ENT1","1","1","78"
"2565646_256510_ENT2_walkway_1","2565646","256510_ENT2","1","1","90"
"2565134_256510_ENT3_walkway_1","2565134","256510_ENT3","1","1","30"
"256510_ENT1_256510_DP2_walkway_1","256510_ENT1","256510_DP2","1","1","6"
"256510_ENT1_256510_TXI1_walkway_1","256510_ENT1","256510_TXI1","1","1","36"
"256510_ENT1_256510_KAR2_walkway_1","256510_ENT1","256510_KAR2","1","1","72"
"256510_ENT1_256510_CCP1_walkway_1","256510_ENT1","256510_CCP1","1","1","210"
"256510_ENT2_256510_DP1_walkway_1","256510_ENT2","256510_DP1","1","1","12"
"256510_ENT2_256510_KAR1_walkway_1","256510_ENT2","256510_KAR1","1","1","30"
"256510_ENT2_256510_DP3_stairs_1","256510_ENT2","256510_DP3","2","1","30"
"256510_DP1_256510_DP3_elevator_1","256510_DP1","256510_DP3","5","1","60"
"256510_DP2_256510_DP3_walkway_1","256510_DP2","256510_DP3","1","1","72"
"256510_DP3_256510_DP4_walkway_1","256510_DP3","256510_DP4","1","1","18"
"256510_DP4_256510_DP5_walkway_1","256510_DP4","256510_DP5","1","1","18"
"256510_DP4_256510_DP7_elevator_1","256510_DP4","256510_DP7","5","1","60"
"256510_DP4_256510_DP6_walkway_1","256510_DP4","256510_DP6","1","1","78"
"256510_DP5_256510_ENT3_stairs_1","256510_DP5","256510_ENT3","2","1","30"
"256510_DP5_256510_DP6_elevator_1","256510_DP5","256510_DP6","5","1","60"
"256510_DP6_256510_ENT3_walkway_1","256510_DP6","256510_ENT3","1","1","6"
"256510_ENT3_256510_CCP2_walkway_1","256510_ENT3","256510_CCP2","1","1","240"
"256510_ENT3_256510_CCP3_walkway_1","256510_ENT3","256510_CCP3","1","1","120"
"256510_ENT3_256510_KAR3_walkway_1","256510_ENT3","256510_KAR3","1","1","72"
"256510_ENT3_256510_TXI2_walkway_1","256510_ENT3","256510_TXI2","1","1","30"
"2566241_256610_DP2_stairs_1","2566241","256610_DP2","2","1","30"
"2566241_256610_DP2_elevator_1","2566241","256610_DP2","5","1","60"
"2566242_256610_ENT3_walkway_1","2566242","256610_ENT3","1","1","12"
"256628_256610_ENT2_walkway_1","256628","256610_ENT2","1","1","36"
"256628_256610_ENT1_walkway_1","256628","256610_ENT1","1","1","12"
"2566123_256610_ENT4_walkway_1","2566123","256610_ENT4","1","1","24"
"2566123_256610_ENT3_walkway_1","2566123","256610_ENT3","1","1","18"
"2566234_256610_ENT3_walkway_1","2566234","256610_ENT3","1","1","60"
"256664_256610_ENT3_walkway_1","256664","256610_ENT3","1","1","132"
"256664_256610_ENT4_walkway_1","256664","256610_ENT4","1","1","150"
"256610_ENT1_256610_DP1_stairs_1","256610_ENT1","256610_DP1","2","1","30"
"256610_ENT1_256610_LKR1_walkway_1","256610_ENT1","256610_LKR1","1","1","30"
"256610_ENT1_256610_TXI1_walkway_1","256610_ENT1","256610_TXI1","1","1","60"
"256610_ENT1_256610_CCP1_walkway_1","256610_ENT1","256610_CCP1","1","1","108"
"256610_ENT2_256610_DP1_elevator_1","256610_ENT2","256610_DP1","5","1","60"
"256610_DP1_256610_DP2_walkway_1","256610_DP1","256610_DP2","1","1","12"
"256610_DP2_256610_DP3_walkway_1","256610_DP2","256610_DP3","1","1","18"
"256610_DP3_256610_ENT3_stairs_1","256610_DP3","256610_ENT3","2","1","36"
"256610_DP3_256610_DP4_elevator_1","256610_DP3","256610_DP4","5","1","60"
"256610_DP4_256610_ENT4_walkway_1","256610_DP4","256610_ENT4","1","1","24"
"256610_DP4_256610_ENT3_walkway_1","256610_DP4","256610_ENT3","1","1","18"
"256610_ENT3_256610_TXI2_walkway_1","256610_ENT3","256610_TXI2","1","1","24"
"256610_ENT3_256610_CCP2_walkway_1","256610_ENT3","256610_CCP2","1","1","180"
"2560701_256010_DP2_stairs_1","2560701","256010_DP2","2","1","30"
"2560701_256010_DP2_elevator_1","2560701","256010_DP2","5","1","60"
"2560702_256010_ENT2_walkway_1","2560702","256010_ENT2","1","1","18"
"2560702_256010_ENT3_walkway_1","2560702","256010_ENT3","1","1","18"
"2560702_256010_ENT4_walkway_1","2560702","256010_ENT4","1","1","30"
"2560702_256010_ENT1_walkway_1","2560702","256010_ENT1","1","1","30"
"2560702_256010_DP1_stairs_1","2560702","256010_DP1","2","1","30"
"2560702_256010_DP1_elevator_1","2560702","256010_DP1","5","1","60"
"256085_256010_ENT1_walkway_1","256085","256010_ENT1","1","1","12"
"256085_256010_ENT4_walkway_1","256085","256010_ENT4","1","1","60"
"2560267_256010_ENT2_walkway_1","2560267","256010_ENT2","1","1","72"
"2560267_256010_ENT4_walkway_1","2560267","256010_ENT4","1","1","102"
"2560667_256010_ENT5_walkway_1","2560667","256010_ENT5","1","1","42"
"2560667_256010_ENT6_walkway_1","2560667","256010_ENT6","1","1","60"
"256010_ENT4_256010_DP1_elevator_1","256010_ENT4","256010_DP1","5","1","60"
"256010_DP1_256010_DP2_walkway_1","256010_DP1","256010_DP2","1","1","18"
"256010_DP2_256010_DP3_walkway_1","256010_DP2","256010_DP3","1","1","18"
"256010_DP3_256010_ENT5_stairs_1","256010_DP3","256010_ENT5","2","1","30"
"256010_DP3_256010_ENT6_elevator_1","256010_DP3","256010_ENT6","5","1","60"
"2560691_256020_DP4_stairs_1","2560691","256020_DP4","2","1","30"
"2560692_256020_DP4_stairs_1","2560692","256020_DP4","2","1","30"
"2560691_256020_DP4_elevator_1","2560691","256020_DP4","5","1","60"
"2560692_256020_DP4_elevator_1","2560692","256020_DP4","5","1","60"
"2560693_256020_DP5_stairs_1","2560693","256020_DP5","2","1","30"
"2560694_256020_DP5_stairs_1","2560694","256020_DP5","2","1","30"
"2560693_256020_DP5_elevator_1","2560693","256020_DP5","5","1","60"
"2560694_256020_DP5_elevator_1","2560694","256020_DP5","5","1","60"
"256018_2560468_walkway_1","256018","2560468","1","1","78"
"2560331_2560468_walkway_1","2560331","2560468","1","1","78"
"256018_256020_ENT2_walkway_1","256018","256020_ENT2","1","1","60"
"2560331_256020_ENT2_walkway_1","2560331","256020_ENT2","1","1","60"
"256018_256020_ENT1_walkway_1","256018","256020_ENT1","1","1","60"
"2560331_256020_ENT1_walkway_1","2560331","256020_ENT1","1","1","60"
"2560468_256020_ENT2_walkway_1","2560468","256020_ENT2","1","1","30"
"2560468_256020_ENT1_walkway_1","2560468","256020_ENT1","1","1","18"
"2560118_256020_ENT2_walkway_1","2560118","256020_ENT2","1","1","60"
"256028_256020_ENT2_walkway_1","256028","256020_ENT2","1","1","60"
"256067_256020_ENT2_walkway_1","256067","256020_ENT2","1","1","60"
"2560118_256020_ENT1_walkway_1","2560118","256020_ENT1","1","1","78"
"256028_256020_ENT1_walkway_1","256028","256020_ENT1","1","1","78"
"256067_256020_ENT1_walkway_1","256067","256020_ENT1","1","1","78"
"256050_2560683_walkway_1","256050","2560683","1","1","90"
"256050_256020_ENT5_walkway_1","256050","256020_ENT5","1","1","30"
"256050_256020_ENT4_walkway_1","256050","256020_ENT4","1","1","42"
"2560683_256020_ENT3_walkway_1","2560683","256020_ENT3","1","1","36"
"2560683_256020_ENT4_walkway_1","2560683","256020_ENT4","1","1","48"
"256020_ENT1_256020_DP1_stairs_1","256020_ENT1","256020_DP1","2","1","30"
"256020_ENT2_256020_DP1_elevator_1","256020_ENT2","256020_DP1","5","1","60"
"256020_DP1_256020_DP2_walkway_1","256020_DP1","256020_DP2","1","1","30"
"256020_DP2_256020_DP3_walkway_1","256020_DP2","256020_DP3","1","1","42"
"256020_DP2_256020_CNC_fare_gate_0","256020_DP2","256020_CNC","6","0","6"
"256020_CNC_256020_DP2_exit_gate_0","256020_CNC","256020_DP2","7","0","6"
"256020_DP3_256020_ENT3_stairs_1","256020_DP3","256020_ENT3","2","1","30"
"256020_DP3_256020_ENT5_stairs_1","256020_DP3","256020_ENT5","2","1","30"
"256020_DP3_256020_ENT4_elevator_1","256020_DP3","256020_ENT4","5","1","60"
"256020_CNC_256020_DP4_walkway_1","256020_CNC","256020_DP4","1","1","18"
"256020_CNC_256020_DP5_walkway_1","256020_CNC","256020_DP5","1","1","42"
"2560691_2560692_walkway_1","2560691","2560692","1","1","120"
"2560693_2560694_walkway_1","2560693","2560694","1","1","120"
"256018_2560331_walkway_1","256018","2560331","1","1","120"
"2560118_256028_walkway_1","2560118","256028","1","1","120"
"2560711_256030_DP5_elevator_1","2560711","256030_DP5","5","1","60"
"2560712_256030_DP5_elevator_1","2560712","256030_DP5","5","1","60"
"2560711_256030_DP4_walkway_1","2560711","256030_DP4","1","1","72"
